date, pm25, pm10, o3, no2, so2, co
2015/8/17, 156, 77, 96, 18, 22, 10
2015/8/18, 158, 67, 70, 19, 19, 10
2015/8/19, 145, 47, 55, 17, 11, 8
2015/8/20, 99, 44, 64, 18, 5, 7
2015/8/21, 91, 44, 59, 20, 7, 5
2015/8/22, 76, 49, 53, 21, 6, 6
2015/8/23, 89, 49, 63, 20, 7, 6
2015/8/24, 89, 46, 36, 18, 7, 5
2015/8/25, 79, 39, 30, 17, 7, 4
2015/8/26, 53, 45, 33, 23, 8, 4
2015/8/27, 68, 35, 20, 20, 2, 5
2015/8/28, 73, 31, 27, 17, 2, 4
2015/8/29, 64, 59, 33, 25, 8, 6
2015/8/30, 86, 64, 40, 31, 14, 8
2015/8/31, 113, 60, 39, 26, 11, 8
2015/9/1, 99, 60, 43, 24, 13, 7
2015/9/2, 101, 50, 39, 22, 7, 6
2015/9/3, 100, 39, 38, 19, 11, 4
2015/9/4, 61, 34, 39, 15, 5, 3
2015/9/5, 50, 49, 37, 21, 9, 4
2015/9/6, 59, 71, 60, 39, 20, 9
2015/9/7, 114, 71, 74, 35, 23, 12
2015/9/8, 124, 61, 33, 23, 15, 10
2015/9/9, 108, 32, 28, 17, 5, 4
2015/9/10, 50, 58, 24, 28, 9, 5
2015/9/11, 68, 43, 23, 20, 4, 5
2015/9/12, 60, 52, 39, 22, 17, 8
2015/9/13, 79, 62, 66, 25, 21, 10
2015/9/14, 96, 72, 72, 27, 24, 11
2015/9/15, 127, 75, 78, 29, 25, 10
2015/9/16, 139, 71, 60, 29, 17, 11
2015/9/17, 136, 84, 69, 31, 22, 13
2015/9/18, 163, 42, 35, 24, 6, 6
2015/9/19, 87, 69, 57, 32, 25, 7
2015/9/20, 109, 62, 61, 27, 29, 9
2015/9/21, 104, 49, 56, 18, 19, 6
2015/9/22, 77, 53, 36, 22, 12, 7
2015/9/23, 107, 46, 6, 20, 3, 6
2015/9/24, 104, 74, 23, 35, 11, 11
2015/9/25, 147, 83, 33, 40, 16, 13
2015/9/26, 139, 59, 44, 28, 13, 9
2015/9/27, 99, 49, 19, 27, 8, 6
2015/9/28, 80, 82, 17, 33, 15, 9
2015/9/29, 135, 101, 34, 31, 30, 14
2015/9/30, 162, 40, 21, 15, 3, 6
2015/4/1, 130, 78, 10, 33, 19, 9
2015/4/2, 143, 69, 21, 19, 6, 6
2015/4/3, 155, 62, 13, 26, 14, 9
2015/4/4, 141, 76, 15, 17, 7, 7
2015/4/5, 144, 39, 17, 10, 5, 2
2015/4/6, 63, 38, 19, 17, 5, 4
2015/4/7, 84, 82, 24, 27, 25, 9
2015/4/8, 156, 92, 22, 27, 26, 9
2015/4/9, 169, 87, 27, 28, 16, 7
2015/4/10, 167, 100, 15, 30, 17, 13
2015/4/11, 184, 62, 12, 26, 14, 9
2015/4/12, 147, 76, 25, 32, 8, 8
2015/4/13, 166, 81, 26, 42, 20, 11
2015/4/14, 163, 106, 33, 36, 27, 14
2015/4/15, 181, 91, 19, 21, 5, 4
2015/4/16, 103, 109, 18, 30, 21, 11
2015/4/17, 155, 129, 28, 36, 23, 12
2015/4/18, 179, 81, 20, 23, 5, 4
2015/4/19, 137, 82, 19, 30, 14, 8
2015/4/20, 130, 110, 21, 28, 15, 13
2015/4/21, 172, 87, 22, 32, 14, 11
2015/4/22, 148, 96, 19, 21, 8, 8
2015/4/23, 115, 80, 19, 27, 11, 7
2015/4/24, 106, 124, 54, 33, 27, 13
2015/4/25, 160, 135, 55, 25, 23, 13
2015/4/26, 171, 96, 65, 22, 18, 10
2015/4/27, 150, 63, 52, 20, 12, 7
2015/4/28, 108, 72, 41, 30, 13, 7
2015/4/29, 146, 72, 35, 32, 16, 10
2015/4/30, 138, 72, 39, 27, 14, 8
2015/5/1, 131, 73, 37, 24, 7, 6
2015/5/2, 157, 52, 26, 19, 3, 4
2015/5/3, 109, 47, 26, 17, 1, 3
2015/5/4, 59, 175, 27, 23, 6, 6
2015/5/5, 132, 136, 26, 21, 2, 3
2015/5/6, 94, 112, 30, 30, 11, 7
2015/5/7, 120, 58, 23, 20, 3, 4
2015/5/8, 80, 39, 26, 20, 2, 4
2015/5/9, 72, 52, 34, 26, 10, 6
2015/5/10, 111, 64, 33, 30, 7, 6
2015/5/11, 131, 26, 24, 19, 1, 6
2015/5/12, 74, 67, 41, 31, 6, 10
2015/5/13, 144, 63, 51, 19, 4, 5
2015/5/14, 100, 50, 36, 16, 3, 3
2015/5/15, 82, 61, 32, 20, 7, 7
2015/5/16, 115, 91, 62, 19, 9, 8
2015/5/17, 153, 57, 44, 19, 5, 5
2015/5/18, 112, 43, 23, 22, 4, 3
2015/5/19, 74, 39, 28, 25, 3, 3
2015/5/20, 74, 68, 38, 28, 9, 9
2015/5/21, 122, 80, 50, 25, 10, 11
2015/5/22, 138, 70, 50, 23, 11, 9
2015/5/23, 136, 69, 62, 24, 11, 10
2015/5/24, 139, 75, 67, 24, 12, 10
2015/5/25, 146, 83, 62, 25, 9, 10
2015/5/26, 156, 92, 58, 26, 10, 10
2015/5/27, 169, 50, 39, 20, 9, 6
2015/5/28, 79, 63, 31, 19, 7, 7
2015/5/29, 132, 28, 26, 16, 3, 3
2015/5/30, 73, 84, 55, 18, 13, 6
2015/5/31, 117, 69, 44, 20, 5, 7
2015/6/1, 129, 40, 27, 23, 6, 6
2015/6/2, 76, 53, 21, 31, 6, 5
2015/6/3, 94, 72, 43, 26, 15, 11
2015/6/4, 130, 45, 39, 20, 7, 6
2015/6/5, 99, 46, 39, 16, 5, 6
2015/6/6, 113, 48, 39, 16, 4, 6
2015/6/7, 106, 36, 39, 16, 2, 6
2015/6/8, 90, 51, 41, 20, 5, 8
2015/6/9, 108, 46, 34, 24, 7, 9
2015/6/10, 113, 24, 40, 15, 6, 6
2015/6/11, 63, 38, 37, 19, 3, 8
2015/6/12, 87, 51, 37, 25, 6, 10
2015/6/13, 123, 58, 32, 29, 5, 9
2015/6/14, 124, 64, 44, 29, 4, 10
2015/6/15, 129, 60, 45, 21, 7, 13
2015/6/16, 133, 56, 48, 24, 6, 11
2015/6/17, 130, 39, 41, 18, 1, 6
2015/6/18, 94, 40, 37, 18, 1, 6
2015/6/19, 91, 43, 34, 23, 2, 5
2015/6/20, 95, 63, 42, 24, 9, 10
2015/6/21, 138, 55, 41, 18, 5, 10
2015/6/22, 124, 47, 39, 18, 5, 7
2015/6/23, 103, 48, 36, 20, 6, 8
2015/6/24, 104, 66, 22, 21, 9, 8
2015/6/25, 118, 68, 27, 22, 3, 8
2015/6/26, 144, 69, 30, 17, 2, 11
2015/6/27, 151, 57, 36, 15, 4, 8
2015/6/28, 125, 43, 23, 16, 2, 5
2015/6/29, 86, 42, 19, 20, 3, 6
2015/6/30, 91, 24, 16, 17, 1, 3
2015/1/1, 125, 61, 7, 21, 59, 7
2015/1/2, 129, 74, 9, 25, 62, 9
2015/1/3, 135, 107, 4, 34, 91, 13
2015/1/4, 177, 99, 8, 30, 66, 13
2015/1/5, 148, 59, 12, 21, 44, 4
2015/1/6, 96, 56, 9, 24, 60, 5
2015/1/7, 103, 147, 2, 52, 126, 19
2015/1/8, 225, 210, 1, 48, 135, 27
2015/1/9, 292, 113, 2, 36, 97, 20
2015/1/10, 192, 83, 6, 26, 56, 9
2015/1/11, 170, 148, 2, 43, 135, 18
2015/1/12, 243, 119, 3, 39, 119, 21
2015/1/13, 206, 152, 3, 35, 103, 21
2015/1/14, 252, 139, 4, 34, 61, 15
2015/1/15, 242, 73, 2, 28, 55, 8
2015/1/16, 162, 63, 3, 32, 68, 9
2015/1/17, 130, 101, 6, 35, 85, 15
2015/1/18, 181, 68, 9, 30, 61, 8
2015/1/19, 146, 150, 2, 50, 115, 18
2015/1/20, 254, 113, 11, 36, 67, 12
2015/1/21, 205, 334, 4, 73, 132, 32
2015/1/22, 398, 181, 3, 52, 112, 23
2015/1/23, 280, 94, 12, 34, 62, 11
2015/1/24, 178, 144, 2, 48, 104, 21
2015/1/25, 247, 79, 9, 28, 47, 9
2015/1/26, 142, 43, 11, 23, 57, 5
2015/1/27, 92, 129, 6, 35, 104, 14
2015/1/28, 222, 120, 3, 34, 100, 19
2015/1/29, 178, 40, 13, 19, 47, 6
2015/1/30, 89, 117, 6, 32, 97, 15
2015/1/31, 196, 152, 2, 43, 140, 26
2015/2/1, 237, 158, 4, 53, 128, 21
2015/2/2, 238, 126, 8, 54, 107, 21
2015/2/3, 202, 87, 12, 28, 48, 8
2015/2/4, 156, 88, 7, 36, 78, 9
2015/2/5, 170, 109, 8, 39, 76, 19
2015/2/6, 185, 94, 15, 14, 27, 4
2015/2/7, 72, 65, 14, 17, 44, 5
2015/2/8, 90, 89, 8, 33, 83, 11
2015/2/9, 157, 119, 5, 40, 102, 18
2015/2/10, 187, 84, 13, 30, 63, 9
2015/2/11, 139, 64, 13, 26, 45, 6
2015/2/12, 111, 95, 7, 34, 78, 13
2015/2/13, 169, 135, 13, 34, 61, 15
2015/2/14, 216, 234, 4, 47, 95, 25
2015/2/15, 324, 186, 9, 36, 65, 20
2015/2/16, 273, 53, 11, 22, 40, 6
2015/2/17, 135, 61, 17, 22, 55, 6
2015/2/18, 136, 441, 16, 35, 116, 17
2015/2/19, 480, 62, 18, 20, 61, 11
2015/2/20, 130, 70, 18, 27, 47, 10
2015/2/21, 150, 673, 15, 19, 41, 6
2015/2/22, 213, 67, 16, 16, 36, 5
2015/2/23, 96, 95, 13, 34, 87, 14
2015/2/24, 165, 87, 12, 28, 56, 10
2015/2/25, 159, 41, 15, 18, 31, 5
2015/2/26, 82, 62, 15, 32, 66, 5
2015/2/27, 123, 98, 9, 38, 75, 13
2015/2/28, 172, 70, 15, 30, 56, 8
2015/3/1, 132, 106, 8, 38, 74, 15
2015/3/2, 172, 44, 13, 18, 32, 4
2015/3/3, 81, 52, 16, 17, 27, 4
2015/3/4, 85, 84, 12, 32, 74, 12
2015/3/5, 162, 85, 19, 27, 58, 7
2015/3/6, 157, 114, 22, 35, 51, 10
2015/3/7, 198, 69, 12, 31, 45, 9
2015/3/8, 134, 52, 15, 16, 26, 5
2015/3/9, 69, 53, 15, 23, 43, 4
2015/3/10, 92, 62, 16, 27, 38, 6
2015/3/11, 123, 61, 18, 28, 41, 7
2015/3/12, 115, 69, 17, 30, 47, 6
2015/3/13, 126, 92, 14, 38, 67, 12
2015/3/14, 169, 97, 18, 29, 57, 8
2015/3/15, 157, 113, 18, 31, 44, 10
2015/3/16, 175, 55, 18, 29, 42, 7
2015/3/17, 120, 88, 17, 43, 60, 11
2015/3/18, 159, 87, 16, 40, 54, 10
2015/3/19, 162, 115, 16, 46, 59, 11
2015/3/20, 189, 97, 16, 38, 46, 10
2015/3/21, 151, 134, 16, 17, 19, 5
2015/3/22, 95, 65, 15, 21, 29, 5
2015/3/23, 107, 124, 21, 48, 58, 12
2015/3/24, 199, 108, 24, 41, 64, 13
2015/3/25, 179, 118, 25, 32, 49, 9
2015/3/26, 174, 158, 28, 33, 53, 10
2015/3/27, 183, 132, 27, 33, 47, 10
2015/3/28, 192, 145, 22, 39, 56, 15
2015/3/29, 209, 121, 22, 33, 46, 10
2015/3/30, 173, 91, 20, 24, 18, 7
2015/3/31, 142, 65, 25, 24, 19, 6
2014/10/1, 155, 58, 3, 19, 4, 7
2014/10/2, 126, 49, 17, 29, 5, 8
2014/10/3, 98, 77, 9, 35, 15, 14
2014/10/4, 137, 94, 15, 33, 15, 11
2014/10/5, 158, 48, 19, 28, 6, 6
2014/10/6, 95, 88, 22, 37, 26, 12
2014/10/7, 160, 103, 36, 35, 21, 12
2014/10/8, 177, 93, 38, 26, 11, 8
2014/10/9, 178, 153, 20, 57, 15, 17
2014/10/10, 246, 95, 25, 37, 24, 12
2014/10/11, 179, 33, 12, 15, 4, 3
2014/10/12, 58, 90, 19, 22, 6, 5
2014/10/13, 146, 131, 22, 45, 24, 12
2014/10/14, 218, 105, 24, 34, 20, 12
2014/10/15, 161, 50, 16, 24, 12, 5
2014/10/16, 90, 93, 17, 30, 17, 10
2014/10/17, 144, 120, 37, 32, 17, 13
2014/10/18, 191, 80, 38, 20, 14, 7
2014/10/19, 148, 67, 22, 22, 9, 5
2014/10/20, 119, 139, 23, 31, 13, 8
2014/10/21, 240, 153, 21, 58, 26, 13
2014/10/22, 250, 111, 27, 31, 25, 11
2014/10/23, 186, 106, 37, 23, 18, 9
2014/10/24, 191, 112, 31, 32, 15, 13
2014/10/25, 216, 78, 11, 16, 5, 5
2014/10/26, 82, 74, 15, 24, 18, 5
2014/10/27, 110, 139, 12, 59, 51, 17
2014/10/28, 213, 169, 10, 57, 62, 19
2014/10/29, 236, 190, 15, 40, 47, 15
2014/10/30, 241, 682, 7, 47, 31, 21
2014/10/31, 611, 307, 10, 46, 47, 15
2014/11/1, 343, 41, 12, 22, 22, 5
2014/11/2, 83, 78, 10, 36, 60, 9
2014/11/3, 146, 104, 16, 38, 62, 14
2014/11/4, 162, 91, 19, 31, 44, 8
2014/11/5, 155, 63, 13, 21, 31, 5
2014/11/6, 116, 106, 13, 38, 60, 9
2014/11/7, 188, 118, 6, 44, 80, 13
2014/11/8, 201, 126, 7, 45, 107, 19
2014/11/9, 195, 148, 9, 52, 85, 22
2014/11/10, 219, 99, 17, 30, 44, 10
2014/11/11, 168, 122, 13, 15, 17, 4
2014/11/12, 88, 89, 14, 27, 51, 7
2014/11/13, 135, 80, 11, 32, 57, 9
2014/11/14, 153, 172, 7, 51, 92, 21
2014/11/15, 224, 174, 1, 45, 81, 23
2014/11/16, 243, 112, 11, 40, 57, 12
2014/11/17, 197, 130, 5, 50, 72, 19
2014/11/18, 206, 116, 10, 39, 81, 16
2014/11/19, 191, 99, 16, 35, 60, 10
2014/11/20, 179, 139, 3, 51, 75, 16
2014/11/21, 214, 92, 8, 39, 62, 10
2014/11/22, 162, 120, 4, 40, 78, 16
2014/11/23, 196, 63, 9, 28, 47, 7
2014/11/24, 126, 154, 4, 48, 91, 17
2014/11/25, 232, 80, 14, 33, 61, 11
2014/11/26, 148, 69, 10, 25, 43, 7
2014/11/27, 120, 126, 4, 39, 77, 11
2014/11/28, 198, 208, 2, 53, 102, 25
2014/11/29, 271, 95, 5, 30, 50, 12
2014/11/30, 171, 110, 11, 14, 21, 4
2014/12/1, 85, 62, 12, 17, 26, 4
2014/12/2, 81, 92, 13, 17, 23, 4
2014/12/3, 88, 65, 13, 20, 26, 4
2014/12/4, 81, 61, 11, 26, 44, 6
2014/12/5, 99, 50, 11, 24, 42, 5
2014/12/6, 101, 136, 2, 44, 94, 13
2014/12/7, 222, 70, 7, 35, 57, 8
2014/12/8, 144, 113, 9, 35, 85, 13
2014/12/9, 184, 95, 9, 29, 52, 9
2014/12/10, 166, 71, 7, 35, 64, 7
2014/12/11, 149, 89, 7, 31, 63, 13
2014/12/12, 168, 44, 6, 23, 54, 6
2014/12/13, 98, 170, 2, 42, 137, 20
2014/12/14, 253, 153, 5, 35, 100, 19
2014/12/15, 232, 47, 10, 19, 44, 5
2014/12/16, 97, 41, 9, 20, 53, 5
2014/12/17, 100, 130, 5, 35, 116, 15
2014/12/18, 208, 62, 11, 24, 50, 7
2014/12/19, 123, 57, 10, 23, 51, 7
2014/12/20, 128, 69, 5, 26, 68, 10
2014/12/21, 147, 121, 2, 43, 121, 19
2014/12/22, 208, 89, 3, 37, 75, 17
2014/12/23, 169, 62, 9, 25, 48, 7
2014/12/24, 137, 88, 3, 37, 84, 11
2014/12/25, 163, 195, 2, 46, 160, 23
2014/12/26, 267, 99, 4, 40, 111, 17
2014/12/27, 177, 112, 6, 41, 84, 14
2014/12/28, 191, , , , , 
2014/7/1, 166, 55, 20, 19, 5, 7
2014/7/2, 124, 85, 14, 19, 6, 9
2014/7/3, 173, 74, 25, 20, 8, 8
2014/7/4, 145, 73, 29, 19, 12, 8
2014/7/5, 120, 54, 19, 19, 6, 6
2014/7/6, 85, 63, 22, 22, 12, 10
2014/7/7, 121, 71, 18, 27, 9, 9
2014/7/8, 117, 54, 13, 22, 7, 6
2014/7/9, 99, 52, 12, 23, 5, 7
2014/7/10, 84, 31, 13, 17, 2, 4
2014/7/11, 65, 43, 15, 21, 2, 4
2014/7/12, 67, 54, 15, 23, 5, 5
2014/7/13, 93, 73, 29, 25, 8, 12
2014/7/14, 132, 71, 20, 12, 4, 9
2014/7/15, 143, 51, 18, 15, 8, 7
2014/7/16, 94, 60, 16, 17, 5, 7
2014/7/17, 119, 70, 14, 14, 14, 8
2014/7/18, 129, 101, 27, 18, 5, 10
2014/7/19, 168, 77, 18, 12, 4, 7
2014/7/20, 154, 62, 16, 15, 2, 5
2014/7/21, 113, 56, 9, 22, 2, 7
2014/7/22, 112, 80, 17, 22, 9, 16
2014/7/23, 139, 68, 9, 21, 5, 12
2014/7/24, 125, 74, 7, 26, 8, 11
2014/7/25, 155, 97, 23, 18, 4, 10
2014/7/26, 192, 125, 33, 28, 11, 13
2014/7/27, 199, 83, 34, 17, 10, 11
2014/7/28, 159, 69, 34, 18, 9, 8
2014/7/29, 146, 60, 27, 20, 10, 6
2014/7/30, 128, 70, 33, 24, 8, 9
2014/7/31, 148, 54, 12, 13, 4, 6
2014/8/1, 81, 58, 10, 15, 3, 9
2014/8/2, 98, 57, 13, 12, 1, 6
2014/8/3, 106, 48, 12, 13, 1, 4
2014/8/4, 73, 46, 14, 24, 3, 3
2014/8/5, 77, 59, 15, 25, 2, 5
2014/8/6, 92, 68, 20, 26, 5, 6
2014/8/7, 137, 62, 23, 28, 10, 8
2014/8/8, 118, 64, 27, 23, 11, 7
2014/8/9, 100, 65, 28, 20, 11, 8
2014/8/10, 121, 65, 23, 27, 4, 7
2014/8/11, 123, 43, 18, 20, 3, 5
2014/8/12, 75, 55, 18, 27, 5, 6
2014/8/13, 92, 60, 35, 23, 8, 6
2014/8/14, 107, 66, 29, 21, 12, 9
2014/8/15, 144, 74, 31, 25, 13, 12
2014/8/16, 142, 77, 29, 26, 9, 11
2014/8/17, 154, 99, 12, 42, 7, 15
2014/8/18, 173, 80, 22, 36, 10, 10
2014/8/19, 145, 91, 36, 33, 10, 14
2014/8/20, 159, 95, 37, 24, 9, 15
2014/8/21, 174, 126, 28, 27, 3, 17
2014/8/22, 189, 93, 23, 31, 9, 16
2014/8/23, 145, 59, 29, 21, 5, 10
2014/8/24, 138, 44, 12, 26, 3, 8
2014/8/25, 98, 45, 18, 27, 6, 7
2014/8/26, 102, 63, 40, 29, 11, 11
2014/8/27, 130, 70, 33, 31, 14, 14
2014/8/28, 140, 80, 38, 32, 11, 10
2014/8/29, 137, 61, 41, 33, 6, 7
2014/8/30, 103, 79, 37, 37, 12, 13
2014/8/31, 145, 63, 33, 35, 14, 12
2014/9/1, 131, 52, 20, 25, 13, 10
2014/9/2, 105, 24, 15, 14, 1, 4
2014/9/3, 55, 59, 21, 26, 9, 11
2014/9/4, 102, 68, 33, 38, 7, 8
2014/9/5, 127, 75, 35, 38, 11, 10
2014/9/6, 135, 101, 43, 28, 13, 14
2014/9/7, 175, 40, 18, 20, 5, 6
2014/9/8, 59, 39, 13, 26, 5, 6
2014/9/9, 74, 63, 19, 35, 13, 8
2014/9/10, 102, 58, 19, 34, 11, 8
2014/9/11, 112, 54, 15, 31, 10, 9
2014/9/12, 89, 78, 23, 37, 14, 9
2014/9/13, 135, 63, 18, 27, 9, 6
2014/9/14, 110, 62, 11, 26, 18, 10
2014/9/15, 111, 64, 13, 33, 15, 7
2014/9/16, 107, 72, 21, 37, 14, 8
2014/9/17, 125, 88, 29, 42, 17, 13
2014/9/18, 160, 87, 31, 36, 17, 14
2014/9/19, 157, 64, 26, 28, 10, 10
2014/9/20, 134, 76, 22, 31, 7, 8
2014/9/21, 154, 108, 30, 40, 15, 13
2014/9/22, 171, 81, 10, 31, 18, 13
2014/9/23, 146, 32, 17, 18, 1, 4
2014/9/24, 66, 64, 12, 35, 10, 8
2014/9/25, 110, 65, 23, 30, 17, 8
2014/9/26, 120, 41, 18, 23, 5, 6
2014/9/27, 90, 77, 18, 38, 18, 11
2014/9/28, 145, 47, 8, 23, 14, 7
2014/9/29, 89, 42, 12, 21, 6, 5
2014/9/30, 76, 78, 7, 34, 18, 8
2014/4/1, 187, 80, 24, 24, 19, 10
2014/4/2, 130, 58, 20, 24, 12, 6
2014/4/3, 85, 73, 17, 28, 24, 6
2014/4/4, 117, 46, 16, 20, 6, 3
2014/4/5, 91, 79, 18, 30, 25, 9
2014/4/6, 132, 93, 17, 39, 22, 9
2014/4/7, 156, 118, 24, 51, 36, 14
2014/4/8, 195, 98, 30, 29, 28, 9
2014/4/9, 158, 67, 18, 34, 15, 6
2014/4/10, 127, 73, 22, 44, 22, 13
2014/4/11, 142, 118, 19, 60, 38, 15
2014/4/12, 193, 101, 20, 53, 34, 11
2014/4/13, 175, 130, 27, 33, 26, 14
2014/4/14, 198, 76, 23, 24, 9, 5
2014/4/15, 101, 80, 12, 49, 23, 14
2014/4/16, 133, 88, 14, 45, 18, 13
2014/4/17, 125, 59, 12, 19, 7, 3
2014/4/18, 95, 82, 17, 34, 17, 5
2014/4/19, 141, 75, 14, 24, 12, 7
2014/4/20, 100, 71, 11, 32, 13, 10
2014/4/21, 148, 74, 17, 29, 18, 9
2014/4/22, 136, 119, 18, 28, 28, 10
2014/4/23, 178, 106, 23, 23, 26, 8
2014/4/24, 151, 77, 28, 23, 24, 6
2014/4/25, 124, 73, 17, 23, 18, 6
2014/4/26, 140, 64, 14, 22, 10, 5
2014/4/27, 108, 90, 13, 35, 11, 7
2014/4/28, 111, 112, 16, 44, 19, 10
2014/4/29, 168, 103, 27, 35, 26, 11
2014/4/30, 161, 119, 29, 25, 26, 10
2014/5/1, 169, 80, 34, 16, 11, 6
2014/5/2, 116, 66, 19, 20, 17, 8
2014/5/3, 105, 45, 18, 16, 5, 4
2014/5/4, 69, 53, 14, 20, 10, 4
2014/5/5, 99, 74, 20, 22, 17, 9
2014/5/6, 131, 45, 23, 20, 9, 6
2014/5/7, 90, 56, 14, 30, 6, 6
2014/5/8, 99, 77, 21, 37, 23, 9
2014/5/9, 128, 75, 18, 37, 24, 8
2014/5/10, 133, 86, 11, 38, 16, 11
2014/5/11, 147, 44, 14, 28, 7, 7
2014/5/12, 96, 89, 19, 36, 19, 14
2014/5/13, 174, 56, 17, 26, 8, 5
2014/5/14, 87, 44, 14, 20, 3, 3
2014/5/15, 56, 55, 13, 30, 11, 6
2014/5/16, 89, 71, 16, 29, 7, 9
2014/5/17, 110, 75, 21, 32, 15, 7
2014/5/18, 113, 74, 17, 33, 20, 8
2014/5/19, 129, 68, 20, 25, 8, 8
2014/5/20, 160, 82, 19, 34, 18, 12
2014/5/21, 170, 89, 4, 35, 12, 11
2014/5/22, 178, 99, 24, 25, 19, 8
2014/5/23, 162, 97, 16, 25, 19, 9
2014/5/24, 150, 42, 17, 20, 7, 6
2014/5/25, 88, 70, 11, 22, 5, 5
2014/5/26, 66, 70, 16, 35, 12, 7
2014/5/27, 101, 62, 16, 27, 7, 4
2014/5/28, 79, 79, 26, 35, 14, 9
2014/5/29, 126, 75, 21, 40, 15, 8
2014/5/30, 119, 116, 31, 34, 18, 11
2014/5/31, 172, 115, 27, 32, 18, 10
2014/6/1, 171, 83, 20, 22, 8, 8
2014/6/2, 157, 53, 16, 24, 6, 6
2014/6/3, 111, 75, 29, 26, 14, 8
2014/6/4, 141, 66, 23, 24, 11, 8
2014/6/5, 124, 58, 13, 25, 6, 5
2014/6/6, 117, 52, 13, 28, 8, 6
2014/6/7, 116, 44, 16, 17, 4, 5
2014/6/8, 102, 46, 20, 21, 5, 6
2014/6/9, 103, 45, 22, 23, 5, 6
2014/6/10, 97, 66, 19, 30, 5, 7
2014/6/11, 141, 56, 15, 28, 6, 4
2014/6/12, 127, 40, 12, 25, 3, 3
2014/6/13, 61, 69, 20, 36, 15, 6
2014/6/14, 113, 67, 20, 25, 11, 9
2014/6/15, 127, 119, 33, 26, 12, 13
2014/6/16, 214, 55, , 27, 4, 11
2014/6/17, 219, 77, , 22, 2, 9
2014/6/18, 184, 52, 14, 18, 1, 4
2014/6/19, 131, 65, 19, 28, 5, 9
2014/6/20, 151, 59, 19, 26, 7, 10
2014/6/21, 161, 64, 18, 29, 5, 6
2014/6/22, 139, 67, 17, 32, 14, 10
2014/6/23, 144, 70, 22, 28, 12, 11
2014/6/24, 147, 71, 28, 21, 14, 10
2014/6/25, 139, 62, 23, 17, 8, 6
2014/6/26, 135, 57, 16, 20, 1, 5
2014/6/27, 105, 56, 9, 17, 2, 5
2014/6/28, 104, 60, 17, 24, 3, 7
2014/6/29, 131, 78, 19, 31, 5, 9
2014/6/30, 176, 87, 24, 22, 6, 10
2014/1/1, 96, 88, 12, 33, 67, 10
2014/1/2, 124, 62, 6, 26, 66, 5
2014/1/3, 119, 108, 8, 39, 118, 13
2014/1/4, 203, 99, 9, 34, 104, 12
2014/1/5, 178, 118, 8, 37, 116, 15
2014/1/6, 201, 69, 13, 29, 66, 8
2014/1/7, 136, 46, 17, 23, 53, 3
2014/1/8, 70, 87, 11, 36, 59, 11
2014/1/9, 160, 96, 9, 44, 85, 15
2014/1/10, 173, 102, 8, 44, 82, 15
2014/1/11, 182, 58, 16, 24, 56, 4
2014/1/12, 101, 110, 7, 43, 106, 14
2014/1/13, 198, 144, 7, 49, 129, 19
2014/1/14, 215, 102, 8, 46, 99, 18
2014/1/15, 184, 149, 6, 41, 88, 22
2014/1/16, 234, 126, 5, 43, 118, 12
2014/1/17, 199, 79, 12, 30, 69, 8
2014/1/18, 163, 107, 7, 36, 87, 13
2014/1/19, 184, 78, 12, 29, 60, 10
2014/1/20, 173, 108, 8, 42, 65, 14
2014/1/21, 196, 109, 8, 44, 113, 21
2014/1/22, 187, 81, 19, 28, 59, 9
2014/1/23, 164, 90, 22, 34, 65, 11
2014/1/24, 199, 100, 18, 28, 62, 9
2014/1/25, 137, 90, 10, 34, 96, 12
2014/1/26, 149, 87, 12, 28, 71, 8
2014/1/27, 131, 48, 18, 24, 65, 5
2014/1/28, 88, 81, 17, 31, 82, 8
2014/1/29, 136, 63, 20, 22, 59, 6
2014/1/30, 106, 151, 13, 32, 109, 12
2014/1/31, 249, 111, 8, 39, 100, 17
2014/2/1, 192, 124, 19, 19, 60, 9
2014/2/2, 118, 48, 22, 18, 51, 6
2014/2/3, 78, 62, 19, 21, 51, 8
2014/2/4, 117, 106, 9, 38, 136, 13
2014/2/5, 191, 80, 15, 29, 86, 12
2014/2/6, 159, 85, 9, 32, 85, 11
2014/2/7, 168, 79, 16, 27, 67, 10
2014/2/8, 148, 62, 18, 22, 60, 8
2014/2/9, 134, 78, 15, 34, 92, 14
2014/2/10, 156, 110, 8, 46, 128, 15
2014/2/11, 189, 104, 17, 35, 105, 14
2014/2/12, 190, 121, 11, 44, 117, 16
2014/2/13, 210, 132, 17, 44, 107, 20
2014/2/14, 190, 136, 11, 45, 106, 19
2014/2/15, 267, 76, 22, 31, 75, 11
2014/2/16, 171, 84, 20, 34, 90, 12
2014/2/17, 170, 73, 19, 35, 78, 11
2014/2/18, 149, 68, 18, 33, 76, 11
2014/2/19, 139, 88, 16, 41, 88, 13
2014/2/20, 167, 152, 15, 55, 110, 19
2014/2/21, 263, 114, 18, 48, 89, 16
2014/2/22, 194, 138, 9, 59, 109, 17
2014/2/23, 232, 198, 14, 51, 98, 21
2014/2/24, 324, 167, 19, 47, 77, 19
2014/2/25, 296, 132, 29, 37, 70, 12
2014/2/26, 202, 68, 23, 23, 43, 1
2014/2/27, 84, 90, 14, 36, 73, 5
2014/2/28, 138, 67, 18, 33, 52, 5
2014/3/1, 132, 80, 15, 36, 67, 5
2014/3/2, 154, 100, 15, 46, 75, 12
