date, pm25, pm10, o3, no2, so2, co
2017/1/17, 106, 36, 30, 25, 8, 7
2017/1/18, 94, 66, 31, 29, 11, 11
2017/1/19, 159, 69, 35, 15, 9, 10
2017/1/20, 130, 37, 34, 22, 7, 9
2017/1/21, 95, 54, 32, 24, 10, 9
2017/1/22, 121, 32, 35, 17, 9, 6
2017/1/23, 70, 35, 42, 21, 8, 5
2017/1/24, 80, 52, 43, 18, 9, 6
2017/1/25, 140, 50, 50, 18, 10, 5
2017/1/26, 138, 57, 37, 12, 8, 6
2017/1/27, 101, 59, 45, 11, 10, 4
2017/1/28, 80, 52, 39, 13, 12, 10
2017/1/29, 125, 32, 35, 6, 7, 4
2017/1/30, 70, 18, 35, 7, 5, 3
2017/1/31, 43, 29, 40, 9, 6, 5
2017/2/1, 78, 28, 37, 11, 6, 4
2017/2/2, 70, 22, 25, 19, 7, 4
2017/2/3, 49, 46, 13, 29, 8, 10
2017/2/4, 123, 85, 23, 26, 8, 12
2017/2/5, 182, 59, 40, 16, 6, 8
2017/2/6, 126, 25, 38, 13, 3, 3
2017/2/7, 52, 17, 32, 15, 3, 4
2017/2/8, 51, 60, 39, 15, 7, 9
2017/2/9, 151, 51, 38, 17, 9, 7
2017/2/10, 112, 50, 34, 25, 9, 8
2017/2/11, 115, 56, 41, 35, 8, 10
2017/2/12, 152, 55, 48, 27, 6, 6
2017/2/13, 148, 57, 60, 32, 7, 7
2017/2/14, 154, 59, 69, 23, 8, 5
2017/2/15, 149, 47, 41, 24, 8, 5
2017/2/16, 104, 58, 30, 18, 8, 5
2017/2/17, 108, 33, 31, 18, 6, 4
2017/2/18, 50, 48, 51, 15, 8, 5
2017/2/19, 100, 60, 34, 15, 7, 6
2017/2/20, 109, 40, 38, 10, 3, 4
2017/2/21, 68, 51, 32, 18, 5, 8
2017/2/22, 122, 66, 39, 17, 5, 8
2017/2/23, 146, 43, 44, 17, 4, 6
2017/2/24, 110, 62, 48, 30, 7, 8
2017/2/25, 154, 85, 58, 34, 7, 9
2017/2/26, 182, 45, 46, 27, 6, 6
2017/2/27, 111, 41, 48, 20, 6, 5
2017/2/28, 108, 60, 40, 24, 7, 7
2017/3/1, 129, 54, 37, 20, 6, 6
2017/3/2, 122, 55, 50, 21, 5, 6
2017/3/3, 130, 59, 47, 30, 7, 7
2017/3/4, 142, 60, 26, 38, 6, 7
2017/3/5, 152, 38, 43, 13, 4, 5
2017/3/6, 85, 51, 43, 22, 5, 6
2017/3/7, 100, 50, 43, 22, 6, 6
2017/3/8, 108, 67, 45, 32, 8, 8
2017/3/9, 159, 59, 42, 26, 5, 6
2017/3/10, 142, 52, 66, 17, 5, 6
2017/3/11, 134, 28, 43, 16, 3, 5
2017/3/12, 76, 35, 43, 13, 3, 5
2017/3/13, 77, 43, 43, 16, 4, 5
2017/3/14, 78, 40, 47, 23, 6, 5
2017/3/15, 86, 33, 44, 16, 4, 5
2017/3/16, 74, 36, 44, 24, 5, 5
2017/3/17, 93, 32, 41, 17, 4, 5
2017/3/18, 84, 37, 44, 19, 5, 5
2017/3/19, 101, 39, 43, 27, 4, 8
2017/3/20, 111, 56, 58, 17, 5, 7
2017/3/21, 136, 28, 34, 17, 4, 4
2017/3/22, 58, 26, 38, 19, 3, 5
2017/3/23, 63, 43, 42, 22, 4, 6
2017/3/24, 106, 66, 37, 27, 6, 9
2017/3/25, 150, 74, 49, 29, 7, 9
2017/3/26, 153, 63, 52, 26, 7, 8
2017/3/27, 144, 60, 52, 19, 5, 6
2017/3/28, 112, 61, 40, 23, 6, 8
2017/3/29, 140, 40, 45, 16, 4, 5
2017/3/30, 112, 35, 49, 14, 4, 5
2017/3/31, 94, 60, 57, 30, 7, 8
2016/10/1, 117, 29, 39, 10, 8, 6
2016/10/2, 72, 30, 40, 13, 7, 10
2016/10/3, 76, 27, 35, 11, 6, 6
2016/10/4, 46, 45, 41, 12, 6, 6
2016/10/5, 97, 40, 61, 8, 4, 6
2016/10/6, 68, 38, 38, 20, 6, 7
2016/10/7, 53, 28, 48, 11, 5, 6
2016/10/8, 54, 36, 37, 10, 7, 4
2016/10/9, 27, 29, 41, 11, 5, 5
2016/10/10, 29, 25, 44, 14, 7, 4
2016/10/11, 37, 41, 59, 15, 9, 6
2016/10/12, 81, 36, 46, 18, 7, 5
2016/10/13, 62, 40, 46, 18, 8, 5
2016/10/14, 88, 33, 36, 16, 8, 4
2016/10/15, 64, 53, 39, 27, 13, 8
2016/10/16, 111, 36, 46, 14, 11, 7
2016/10/17, 95, 28, 49, 14, 9, 6
2016/10/18, 52, 42, 43, 18, 6, 7
2016/10/19, 77, 25, 33, 20, 7, 6
2016/10/20, 67, 9, 35, 12, 6, 5
2016/10/21, 24, 7, 28, 10, 6, 5
2016/10/22, 16, 32, 42, 11, 8, 7
2016/10/23, 59, 34, 37, 18, 8, 7
2016/10/24, 68, 41, 22, 21, 10, 10
2016/10/25, 84, 24, 31, 27, 8, 9
2016/10/26, 70, 20, 37, 19, 8, 6
2016/10/27, 36, 30, 32, 16, 8, 8
2016/10/28, 71, 32, 32, 12, 8, 5
2016/10/29, 41, 33, 36, 14, 7, 5
2016/10/30, 48, 29, 31, 20, 9, 6
2016/10/31, 61, 25, 38, 10, 7, 5
2016/11/1, 58, 42, 39, 26, 9, 6
2016/11/2, 77, 66, 38, 39, 14, 10
2016/11/3, 142, 66, 66, 31, 11, 8
2016/11/4, 156, 65, 61, 32, 9, 8
2016/11/5, 151, 55, 43, 30, 10, 8
2016/11/6, 133, 36, 33, 24, 8, 6
2016/11/7, 89, 23, 38, 8, 4, 6
2016/11/8, 49, 29, 35, 13, 5, 5
2016/11/9, 44, 43, 28, 24, 8, 7
2016/11/10, 87, 62, 32, 28, 12, 8
2016/11/11, 123, 58, 44, 24, 8, 7
2016/11/12, 105, 49, 19, 30, 7, 8
2016/11/13, 128, 72, 31, 33, 12, 12
2016/11/14, 164, 59, 42, 13, 8, 8
2016/11/15, 105, 36, 30, 26, 9, 5
2016/11/16, 46, 20, 23, 26, 8, 5
2016/11/17, 54, 54, 38, 27, 9, 9
2016/11/18, 131, 84, 7, 44, 16, 15
2016/11/19, 178, 43, 30, 14, 8, 9
2016/11/20, 107, 39, 27, 24, 9, 8
2016/11/21, 83, 14, 29, 10, 7, 5
2016/11/22, 35, 20, 26, 14, 6, 7
2016/11/23, 51, 46, 27, 21, 7, 9
2016/11/24, 116, 49, 19, 29, 8, 8
2016/11/25, 107, 29, 21, 25, 8, 10
2016/11/26, 86, 90, 29, 34, 21, 14
2016/11/27, 177, 79, 35, 25, 11, 9
2016/11/28, 124, 36, 20, 30, 7, 6
2016/11/29, 49, 59, 16, 39, 10, 9
2016/11/30, 109, 85, 42, 31, 15, 12
2016/12/1, 173, 43, 31, 29, 8, 7
2016/12/2, 77, 36, 38, 25, 8, 6
2016/12/3, 61, 70, 30, 40, 14, 12
2016/12/4, 140, 99, 38, 44, 16, 12
2016/12/5, 185, 48, 31, 23, 9, 7
2016/12/6, 81, 86, 21, 47, 15, 12
2016/12/7, 169, 95, 51, 48, 14, 12
2016/12/8, 186, 72, 41, 32, 12, 10
2016/12/9, 149, 28, 30, 17, 6, 6
2016/12/10, 48, 27, 32, 17, 6, 5
2016/12/11, 43, 45, 26, 29, 8, 8
2016/12/12, 66, 35, 23, 27, 9, 8
2016/12/13, 82, 31, 32, 11, 7, 6
2016/12/14, 52, 57, 21, 24, 11, 10
2016/12/15, 129, 91, 33, 35, 16, 14
2016/12/16, 187, 80, 37, 36, 10, 12
2016/12/17, 169, 45, 23, 33, 7, 8
2016/12/18, 85, 60, 12, 42, 12, 10
2016/12/19, 136, 39, 33, 22, 7, 6
2016/12/20, 103, 27, 19, 25, 9, 9
2016/12/21, 78, 62, 28, 21, 9, 12
2016/12/22, 148, 95, 27, 27, 14, 16
2016/12/23, 195, 29, 28, 16, 7, 7
2016/12/24, 66, 20, 22, 22, 7, 5
2016/12/25, 45, 14, 20, 23, 6, 10
2016/12/26, 43, 35, 29, 13, 3, 7
2016/12/27, 76, 41, 22, 23, 6, 8
2016/12/28, 91, 54, 33, 22, 10, 9
2016/12/29, 130, 50, 18, 34, 9, 10
2016/12/30, 115, 44, 14, 40, 12, 8
2016/12/31, 99, 38, 30, 29, 14, 7
2017/1/1, 81, 56, 21, 28, 14, 9
2016/7/1, 91, 33, 29, 22, 8, 8
2016/7/2, 58, 54, 47, 21, 8, 8
2016/7/3, 115, 48, 78, 13, 8, 7
2016/7/4, 107, 37, 64, 15, 7, 6
2016/7/5, 65, 45, 38, 17, 3, 6
2016/7/6, 67, 28, 19, 7, 3, 5
2016/7/7, 34, 20, 19, 8, 5, 5
2016/7/8, 22, 20, 23, 7, 5, 5
2016/7/9, 31, 22, 25, 9, 5, 5
2016/7/10, 45, 26, 22, 11, 5, 6
2016/7/11, 63, 85, 90, 22, 6, 10
2016/7/12, 165, 65, 113, 23, 5, 10
2016/7/13, 141, 54, 20, 37, 4, 11
2016/7/14, 132, 52, 94, 23, 5, 9
2016/7/15, 139, 57, 75, 19, 5, 10
2016/7/16, 143, 77, 77, 11, 4, 10
2016/7/17, 165, 41, 64, 10, 4, 7
2016/7/18, 97, 43, 73, 10, 5, 6
2016/7/19, 94, 54, 71, 11, 6, 7
2016/7/20, 105, 58, 119, 18, 8, 8
2016/7/21, 128, 68, 127, 18, 8, 8
2016/7/22, 121, 66, 114, 14, 8, 7
2016/7/23, 124, 53, 92, 10, 6, 7
2016/7/24, 111, 32, 73, 8, 6, 5
2016/7/25, 61, 46, 107, 13, 6, 8
2016/7/26, 97, 56, 99, 19, 5, 9
2016/7/27, 114, 65, 104, 25, 5, 10
2016/7/28, 146, 71, 119, 17, 5, 9
2016/7/29, 163, 41, 54, 7, 3, 6
2016/7/30, 106, 20, 32, 6, 4, 5
2016/7/31, 47, 23, 26, 6, 5, 6
2016/8/1, 40, 27, 46, 8, 5, 6
2016/8/2, 52, 26, 24, 16, 6, 7
2016/8/3, 51, 31, 39, 24, 8, 8
2016/8/4, 59, 23, 32, 10, 7, 6
2016/8/5, 49, 23, 33, 7, 7, 6
2016/8/6, 47, 17, 33, 6, 7, 5
2016/8/7, 18, 17, 24, 7, 6, 5
2016/8/8, 15, 21, 20, 7, 4, 6
2016/8/9, 18, 20, 24, 7, 4, 6
2016/8/10, 31, 24, 23, 8, 4, 6
2016/8/11, 48, 23, 20, 8, 3, 6
2016/8/12, 43, 23, 28, 7, 3, 
2016/8/13, 55, 34, 48, 9, 5, 
2016/8/14, 74, 26, 41, 9, 5, 5
2016/8/15, 54, 26, 39, 9, 6, 5
2016/8/16, 64, 28, 36, 10, 7, 5
2016/8/17, 60, 30, 43, 8, 8, 4
2016/8/18, 50, 33, 63, 12, 6, 6
2016/8/19, 52, 40, 72, 13, 5, 5
2016/8/20, 96, 34, 36, 10, 5, 5
2016/8/21, 91, 30, 54, 10, 5, 5
2016/8/22, 80, 30, 61, 13, 7, 5
2016/8/23, 77, 31, 62, 12, 7, 5
2016/8/24, 69, 37, 55, 14, 7, 
2016/8/25, 90, 30, 43, 9, 7, 4
2016/8/26, 53, 37, 49, 12, 8, 5
2016/8/27, 42, 47, 80, 11, 10, 6
2016/8/28, 56, 41, 70, 14, 9, 5
2016/8/29, 58, 54, 79, 17, 12, 7
2016/8/30, 69, 59, 100, 20, 10, 7
2016/8/31, 91, 70, 94, 19, 8, 8
2016/9/1, 158, 71, 118, 19, 8, 8
2016/9/2, 160, 67, 92, 12, 6, 7
2016/9/3, 152, 40, 61, 9, 4, 6
2016/9/4, 108, 37, 57, 14, 6, 6
2016/9/5, 89, 47, 52, 20, 9, 7
2016/9/6, 98, 31, 44, 24, 7, 7
2016/9/7, 77, 58, 94, 28, 9, 9
2016/9/8, 147, 59, 95, 17, 8, 7
2016/9/9, 141, 49, 76, 12, 8, 6
2016/9/10, 130, 46, 48, 20, 7, 7
2016/9/11, 120, 40, 60, 14, 7, 6
2016/9/12, 94, 35, 57, 15, 7, 5
2016/9/13, 85, 21, 37, 20, 7, 5
2016/9/14, 43, 9, 32, 9, 7, 4
2016/9/15, 18, 11, 19, 8, 6, 5
2016/9/16, 34, 20, 35, 10, 7, 5
2016/9/17, 51, 49, 48, 8, 6, 5
2016/9/18, 95, 38, 43, 9, 7, 5
2016/9/19, 63, 39, 42, 15, 8, 6
2016/9/20, 62, 25, 38, 19, 6, 5
2016/9/21, 51, 24, 45, 18, 7, 5
2016/9/22, 57, 33, 46, 20, 7, 5
2016/9/23, 78, 40, 72, 15, 5, 6
2016/9/24, 93, 41, 65, 14, 5, 5
2016/9/25, 98, 33, 36, 12, 4, 5
2016/9/26, 81, 29, 15, 10, 5, 5
2016/9/27, 62, 20, 30, 9, 5, 5
2016/9/28, 41, 21, 32, 12, 5, 6
2016/9/29, 36, 34, 28, 27, 6, 7
2016/9/30, 86, 54, 45, 19, 7, 9
2016/4/1, 165, 54, 57, 12, 3, 5
2016/4/2, 145, 52, 45, 20, 4, 6
2016/4/3, 136, 44, 49, 12, 5, 4
2016/4/4, 71, 46, 37, 20, 6, 4
2016/4/5, 71, 35, 34, 18, 4, 6
2016/4/6, 97, 60, 19, 30, 6, 9
2016/4/7, 140, 42, 39, 24, 5, 5
2016/4/8, 112, 51, 50, 22, 5, 5
2016/4/9, 115, 66, 37, 21, 6, 5
2016/4/10, 159, 48, 48, 17, 5, 5
2016/4/11, 107, 58, 43, 16, 5, 6
2016/4/12, 124, 76, 63, 27, 6, 9
2016/4/13, 167, 98, 87, 20, 6, 8
2016/4/14, 189, 81, 66, 18, 6, 6
2016/4/15, 153, 44, 47, 12, 5, 6
2016/4/16, 94, 62, 62, 11, 7, 8
2016/4/17, 136, 44, 64, 15, 6, 5
2016/4/18, 82, 41, 63, 11, 4, 4
2016/4/19, 89, 40, 52, 12, 3, 6
2016/4/20, 65, 50, 105, 19, 6, 8
2016/4/21, 112, 90, 124, 29, 9, 10
2016/4/22, 180, 43, 84, 8, 3, 6
2016/4/23, 112, 65, 73, 15, 4, 6
2016/4/24, 128, 74, 46, 21, 5, 6
2016/4/25, 115, 50, 41, 20, 5, 6
2016/4/26, 107, 53, 53, 18, 6, 7
2016/4/27, 122, 87, 98, 18, 10, 11
2016/4/28, 172, 96, 119, 14, 13, 12
2016/4/29, 181, 75, 121, 16, 8, 8
2016/4/30, 157, 57, 97, 10, 6, 6
2016/5/1, 133, 44, 49, 11, 5, 7
2016/5/2, 114, 69, 75, 13, 6, 6
2016/5/3, 109, 82, 101, 25, 8, 7
2016/5/4, 128, 57, 41, 12, 5, 6
2016/5/5, 109, 67, 83, 12, 9, 9
2016/5/6, 153, 186, 54, 11, 5, 6
2016/5/7, 146, 63, 48, 11, 5, 5
2016/5/8, 82, 44, 37, 17, 6, 6
2016/5/9, 121, 36, 44, 15, 6, 7
2016/5/10, 85, 82, 119, 24, 11, 10
2016/5/11, 169, 65, 102, 10, 8, 7
2016/5/12, 144, 68, 72, 13, 3, 7
2016/5/13, 157, 44, 51, 8, 1, 5
2016/5/14, 106, 46, 33, 13, 3, 9
2016/5/15, 100, 49, 74, 13, 9, 9
2016/5/16, 122, 45, 77, 15, 10, 6
2016/5/17, 89, 56, 102, 12, 11, 6
2016/5/18, 108, 59, 86, 9, 10, 6
2016/5/19, 128, 38, 56, 10, 2, 5
2016/5/20, 74, 18, 48, 11, 1, 5
2016/5/21, 49, 57, 46, 16, 2, 8
2016/5/22, 141, 80, 78, 25, 6, 10
2016/5/23, 173, 82, 76, 21, 10, 11
2016/5/24, 177, 71, 98, 11, 5, 8
2016/5/25, 165, 86, 37, 23, 7, 11
2016/5/26, 179, 36, 43, 18, 5, 7
2016/5/27, 98, 28, 42, 17, 6, 8
2016/5/28, 84, 50, 18, 28, 8, 13
2016/5/29, 130, 56, 65, 16, 7, 8
2016/5/30, 138, 69, 74, 17, 9, 8
2016/5/31, 160, 35, 64, 10, 7, 6
2016/6/1, 67, 50, 56, 12, 6, 6
2016/6/2, 113, 28, 57, 10, 5, 5
2016/6/3, 60, 45, 56, 12, 7, 8
2016/6/4, 106, 34, 53, 10, 6, 6
2016/6/5, 86, 43, 50, 10, 7, 6
2016/6/6, 96, 46, 45, 12, 7, 6
2016/6/7, 108, 42, 34, 14, 7, 6
2016/6/8, 97, 33, 42, 10, 8, 6
2016/6/9, 81, 41, 48, 7, 7, 6
2016/6/10, 90, 60, 53, 13, 10, 7
2016/6/11, 118, 25, 45, 14, 9, 6
2016/6/12, 71, 34, 51, 15, 12, 6
2016/6/13, 85, 48, 105, 11, 8, 6
2016/6/14, 115, 70, 93, 18, 8, 9
2016/6/15, 146, 82, 49, 24, 8, 12
2016/6/16, 177, 65, 101, 18, 7, 9
2016/6/17, 155, 40, 78, 14, 7, 7
2016/6/18, 95, 46, 56, 16, 9, 7
2016/6/19, 83, 24, 25, 15, 7, 7
2016/6/20, 51, 55, 57, 24, 7, 7
2016/6/21, 107, 48, 26, 22, 4, 8
2016/6/22, 118, 66, 88, 17, 5, 8
2016/6/23, 142, 48, 41, 16, 6, 8
2016/6/24, 116, 40, 41, 19, 4, 7
2016/6/25, 105, 40, 71, 10, 4, 7
2016/6/26, 98, 33, 49, 18, 5, 7
2016/6/27, 72, 60, 28, 31, 6, 12
2016/6/28, 148, 39, 24, 23, 6, 8
2016/6/29, 88, 44, 80, 18, 8, 7
2016/6/30, 89, 50, 46, 19, 8, 7
2016/1/4, 189, 28, 44, 12, 5, 6
2016/1/5, 81, 50, 33, 15, 8, 7
2016/1/6, 120, 68, 27, 25, 11, 10
2016/1/7, 163, 62, 27, 23, 16, 11
2016/1/8, 148, 87, 40, 32, 20, 11
2016/1/9, 185, 56, 40, 24, 13, 8
2016/1/10, 144, 45, 36, 15, 8, 7
2016/1/11, 115, 48, 34, 13, 8, 6
2016/1/12, 112, 90, 18, 26, 20, 13
2016/1/13, 183, 112, 18, 39, 28, 19
2016/1/14, 214, 102, 28, 42, 21, 15
2016/1/15, 199, 91, 38, 37, 21, 12
2016/1/16, 186, 67, 42, 17, 11, 9
2016/1/17, 157, 98, 27, 20, 16, 12
2016/1/18, 196, 68, 33, 21, 15, 10
2016/1/19, 155, 28, 29, 12, 8, 6
2016/1/20, 83, 20, 23, 10, 8, 5
2016/1/21, 47, 42, 33, 14, 7, 7
2016/1/22, 98, 53, 33, 10, 10, 8
2016/1/23, 118, 64, 32, 8, 11, 7
2016/1/24, 88, 61, 26, 19, 10, 8
2016/1/25, 91, 63, 26, 36, 10, 11
2016/1/26, 128, 40, 11, 36, 8, 10
2016/1/27, 108, 24, 21, 29, 4, 10
2016/1/28, 76, 30, 32, 16, 4, 9
2016/1/29, 80, 48, 32, 14, 6, 9
2016/1/30, 97, 58, 36, 14, 8, 11
2016/1/31, 145, 44, 37, 11, 8, 11
2016/2/1, 122, 68, 33, 22, 14, 14
2016/2/2, 155, 51, 31, 26, 10, 11
2016/2/3, 134, 33, 24, 25, 10, 9
2016/2/4, 93, 95, 59, 29, 16, 16
2016/2/5, 195, 62, 42, 13, 11, 11
2016/2/6, 141, 62, 56, 16, 10, 11
2016/2/7, 148, 86, 56, 17, 12, 11
2016/2/8, 159, 72, 59, 16, 16, 10
2016/2/9, 157, 44, 60, 9, 13, 7
2016/2/10, 93, 23, 46, 3, 11, 7
2016/2/11, 62, 21, 35, 8, 5, 5
2016/2/12, 69, 45, 24, 10, 4, 10
2016/2/13, 116, 38, 34, 7, 3, 4
2016/2/14, 94, 38, 36, 10, 6, 5
2016/2/15, 85, 43, 37, 16, 9, 5
2016/2/16, 94, 56, 37, 21, 15, 8
2016/2/17, 141, 60, 44, 20, 9, 6
2016/2/18, 150, 58, 24, 32, 8, 6
2016/2/19, 152, 74, 42, 17, 9, 6
2016/2/20, 144, 73, 45, 11, 5, 4
2016/2/21, 106, 47, 40, 14, 3, 4
2016/2/22, 106, 44, 41, 10, 3, 4
2016/2/23, 97, 43, 43, 11, 5, 4
2016/2/24, 93, 46, 49, 13, 5, 4
2016/2/25, 107, 67, 44, 22, 7, 6
2016/2/26, 158, 67, 45, 22, 7, 5
2016/2/27, 146, 69, 44, 17, 8, 6
2016/2/28, 128, 53, 45, 12, 7, 6
2016/2/29, 129, 42, 40, 14, 6, 3
2016/3/1, 79, 61, 57, 18, 6, 5
2016/3/2, 145, 67, 36, 31, 10, 6
2016/3/3, 142, 42, 49, 17, 7, 4
2016/3/4, 76, 68, 74, 20, 10, 6
2016/3/5, 140, 69, 36, 12, 6, 6
2016/3/6, 160, 59, 37, 18, 6, 7
2016/3/7, 149, 15, 39, 9, 5, 3
2016/3/8, 45, 38, 39, 7, 5, 3
2016/3/9, 51, 34, 38, 9, 5, 3
2016/3/10, 62, 59, 40, 26, 11, 7
2016/3/11, 122, 72, 75, 15, 11, 5
2016/3/12, 160, 49, 52, 16, 8, 4
2016/3/13, 130, 62, 56, 13, 8, 5
2016/3/14, 132, 45, 45, 15, 6, 3
2016/3/15, 108, 57, 41, 20, 4, 4
2016/3/16, 115, 42, 33, 19, 3, 4
2016/3/17, 104, 74, 20, 36, 10, 9
2016/3/18, 153, 37, 25, 22, 4, 4
2016/3/19, 102, 62, 47, 21, 5, 5
2016/3/20, 137, 57, 53, 13, 4, 4
2016/3/21, 136, 47, 43, 16, 4, 4
2016/3/22, 104, 48, 53, 11, 4, 3
2016/3/23, 97, 47, 48, 8, 2, 3
2016/3/24, 69, 52, 58, 14, 5, 4
2016/3/25, 90, 64, 65, 28, 6, 5
2016/3/26, 142, 89, 55, 21, 9, 7
2016/3/27, 175, 82, 87, 29, 9, 7
2016/3/28, 169, 78, 64, 28, 8, 7
2016/3/29, 157, 81, 48, 39, 10, 7
2016/3/30, 162, 52, 44, 25, 3, 6
2016/3/31, 130, 72, 83, 21, 4, 6
2015/10/1, 104, 70, 71, 15, 9, 7
2015/10/2, 102, 56, 90, 11, 5, 6
2015/10/3, 119, 40, 70, 11, 4, 5
2015/10/4, 100, 34, 46, 16, 4, 6
2015/10/5, 97, 32, 61, 15, 5, 6
2015/10/6, 84, 29, 66, 8, 6, 5
2015/10/7, 74, 29, 44, 12, 5, 5
2015/10/8, 71, 72, 61, 24, 12, 10
2015/10/9, 158, 74, 56, 26, 14, 10
2015/10/10, 152, 68, 62, 22, 13, 10
2015/10/11, 131, 80, 71, 39, 14, 12
2015/10/12, 163, 88, 86, 49, 13, 12
2015/10/13, 169, 107, 21, 45, 12, 12
2015/10/14, 198, 38, 64, 18, 6, 5
2015/10/15, 102, 49, 67, 17, 7, 6
2015/10/16, 124, 43, 49, 23, 7, 6
2015/10/17, 109, 50, 72, 15, 6, 6
2015/10/18, 124, 50, 68, 21, 8, 6
2015/10/19, 120, 48, 58, 22, 8, 6
2015/10/20, 118, 53, 74, 18, 7, 6
2015/10/21, 132, 78, 90, 26, 8, 9
2015/10/22, 167, 58, 63, 20, 7, 6
2015/10/23, 141, 54, 35, 16, 7, 6
2015/10/24, 131, 58, 44, 17, 7, 6
2015/10/25, 131, 56, 59, 15, 8, 6
2015/10/26, 137, 77, 32, 19, 12, 11
2015/10/27, 164, 82, 35, 31, 14, 7
2015/10/28, 158, 54, 27, 25, 8, 6
2015/10/29, 130, 44, 34, 13, 9, 5
2015/10/30, 113, 34, 35, 12, 9, 4
2015/10/31, 73, 38, 23, 29, 9, 6
2015/11/1, 98, 92, 45, 56, 22, 11
2015/11/2, 174, 73, 45, 40, 13, 8
2015/11/3, 153, 38, 26, 21, 9, 5
2015/11/4, 78, 40, 28, 23, 12, 6
2015/11/5, 96, 27, 32, 12, 9, 4
2015/11/6, 51, 45, 22, 17, 11, 9
2015/11/7, 86, 73, 2, 21, 15, 18
2015/11/8, 156, 69, 14, 21, 12, 10
2015/11/9, 163, 53, 33, 18, 12, 8
2015/11/10, 120, 43, 36, 18, 10, 4
2015/11/11, 85, 57, 19, 35, 11, 8
2015/11/12, 135, 51, 18, 25, 7, 9
2015/11/13, 137, 92, 63, 22, 9, 12
2015/11/14, 187, 85, 55, 27, 8, 12
2015/11/15, 183, 66, 33, 23, 6, 12
2015/11/16, 159, 27, 31, 19, 2, 9
2015/11/17, 84, 28, 36, 14, 1, 6
2015/11/18, 67, 37, 26, 25, 3, 6
2015/11/19, 82, 44, 24, 29, 4, 7
2015/11/20, 113, 27, 28, 22, 2, 7
2015/11/21, 81, 34, 36, 17, 3, 8
2015/11/22, 91, 34, 28, 21, 3, 10
2015/11/23, 97, 26, 31, 10, 1, 6
2015/11/24, 63, 32, 31, 14, 3, 7
2015/11/25, 84, 52, 29, 14, 9, 8
2015/11/26, 122, 48, 26, 29, 8, 9
2015/11/27, 107, 61, 19, 44, 7, 8
2015/11/28, 136, 60, 8, 41, 4, 12
2015/11/29, 148, 87, 26, 49, 13, 16
2015/11/30, 178, 46, 37, 31, 7, 8
2015/12/1, 116, 63, 22, 24, 9, 10
2015/12/2, 141, 83, 27, 24, 12, 9
2015/12/3, 119, 62, 23, 26, 15, 10
2015/12/4, 98, 70, 9, 37, 11, 13
2015/12/5, 139, 78, 17, 32, 14, 13
2015/12/6, 151, 57, 32, 32, 11, 10
2015/12/7, 123, 35, 34, 29, 6, 6
2015/12/8, 67, 40, 15, 38, 6, 8
2015/12/9, 85, 32, 8, 27, 6, 12
2015/12/10, 87, 57, 30, 17, 7, 10
2015/12/11, 123, 50, 26, 27, 8, 7
2015/12/12, 92, 54, 15, 32, 9, 9
2015/12/13, 123, 99, 25, 32, 19, 13
2015/12/14, 181, 137, 21, 36, 33, 20
2015/12/15, 228, 65, 24, 24, 17, 9
2015/12/16, 132, 45, 23, 20, 12, 7
2015/12/17, 98, 49, 18, 30, 11, 8
2015/12/18, 118, 36, 31, 28, 8, 6
2015/12/19, 93, 43, 13, 31, 3, 9
2015/12/20, 117, 98, 18, 29, 8, 14
2015/12/21, 197, 71, 10, 35, 7, 12
2015/12/22, 168, 126, 10, 30, 13, 21
2015/12/23, 239, 42, 25, 22, 6, 9
2015/12/24, 102, 119, 34, 27, 15, 15
2015/12/25, 227, 89, 24, 37, 15, 14
2015/12/26, 189, 61, 28, 28, 10, 10
2015/12/27, 144, 42, 32, 15, 5, 6
2015/12/28, 84, 60, 31, 28, 9, 9
2015/12/29, 126, 71, 25, 38, 11, 11
2015/12/30, 143, 96, 37, 25, 12, 14
2015/12/31, 198, , , , , 
2015/7/1, 101, 57, 84, 15, 10, 6
2015/7/2, 142, 68, 78, 11, 10, 5
2015/7/3, 163, 57, 60, 11, 9, 5
2015/7/4, 130, 32, 53, 11, 9, 3
2015/7/5, 90, 23, 43, 14, 9, 3
2015/7/6, 70, 24, 46, 13, 10, 3
2015/7/7, 67, 30, 39, 14, 10, 4
2015/7/8, 82, 32, 35, 12, 9, 3
2015/7/9, 84, 29, 27, 6, 10, 3
2015/7/10, 72, 9, 27, 2, 10, 2
2015/7/11, 35, 26, 39, 9, 11, 4
2015/7/12, 71, 73, 124, 18, 14, 6
2015/7/13, 159, 74, 107, 18, 8, 6
2015/7/14, 167, 38, 38, 10, 2, 3
2015/7/15, 105, 31, 27, 7, 2, 3
2015/7/16, 84, 39, 35, 6, 1, 3
2015/7/17, 99, 35, 35, 6, 1, 3
2015/7/18, 76, 28, 31, 7, 1, 3
2015/7/19, 72, 30, 34, 10, 2, 3
2015/7/20, 80, 44, 33, 15, 5, 3
2015/7/21, 108, 44, 42, 17, 4, 4
2015/7/22, 110, 42, 38, 22, 4, 5
2015/7/23, 98, 46, 72, 17, 6, 6
2015/7/24, 109, 57, 87, 22, 9, 6
2015/7/25, 133, 74, 104, 26, 4, 8
2015/7/26, 165, 59, 108, 16, 9, 6
2015/7/27, 146, 57, 130, 14, 8, 6
2015/7/28, 141, 61, 127, 16, 9, 6
2015/7/29, 138, 48, 116, 14, 7, 4
